Product_name,Product_Link,Rating,Price
"Dell 14 (2021) Intel i5-1135G7 Laptop, 8GB, 512GB SSD, Windows 10 + MS Office, Integrated Graphics, 14.0 inches FHD Display, Accent Black (Vostro 3400, D552204WIN9BE), 1.59kg",/Dell-i5-1135G7-Integrated-3400-D552204WIN9BE/dp/B09F3RF871,4.0 out of 5 stars,"63,000"
"Lenovo Ideapad Gaming 3 AMD Ryzen 7 5800H 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SSD/Windows 11/Nvidia GTX 1650 4GB/120Hz Refresh Rate/Backlit Keyboard/Shadow Black/2.25Kg), 82K200X2IN",/Lenovo-Ideapad-39-62cm-Keyboard-82K200X2IN/dp/B09M3ZKH1T,4.5 out of 5 stars,"74,990"
"HP 15 10th Gen Intel Core i3 Thin and Light 15.6 inches FHD Laptop (8GB/1TB HDD/M.2 Slot/Windows 10/MS Office/Jet Black, 1.74 kg) 15s-du1066TU",/HP-inches-Laptop-Windows-15s-du1066TU/dp/B095YC11CF,3.8 out of 5 stars,"40,490"
"Dell Vostro 3401 14"" FHD Display Laptop (i3-1005G1 / 8GB / 256GB SSD / Integrated Graphics / Win10 + MSO Black) D552181WIN9BE",/Dell-Vostro-3401-Integrated-D552181WIN9BE/dp/B097SZ3FXB,4.3 out of 5 stars,
"HP Victus AMD Ryzen 5 5600H 16.1 inches FHD Gaming Laptop (8GB RAM/512GB SSD/4GB Radeon RX5500M Graphics/Flicker Free Display/Windows 10 Home/MS Office/Mica Silver/2.48 Kg), 16-e0162AX, Black",/HP-RX5500M-Graphics-Flicker-16-e0162AX/dp/B098QBT5KT,4.3 out of 5 stars,"59,490"
"Dell 14 (2021) Thin & Light Intel i3-1005G1 Laptop, 4Gb RAM, 1TB HDD + 256GB SSD, 14 inches FHD AG Display, Windows 10 Home + MSO, Black (Vostro 3401, D552151WIN9BE), 1.58kg",/Dell-i3-1005G1-Integrated-Graphics-D552151WIN9BE/dp/B08R777GBL,4.3 out of 5 stars,"42,990"
"ASUS VivoBook 15 (2020) Intel Core i3-10110U 10th Gen 15.6 inches FHD, Business Laptop (4GB/1TB HDD/Office 2019/Windows 10 Home/Integrated UHD Graphics/Silver/1.9 Kg), X509FA-EJ311TS",/ASUS-VivoBook-i3-10110U-Integrated-X509FA-EJ311TS/dp/B09CCXBCX3,3.2 out of 5 stars,"34,990"
"Lenovo V15 2021 Intel Core i3 10th Gen 15.6 inches FHD Business Laptop (4GB RAM/ 256GB SSD/ Windows 10 Home/ Microsoft Office Home & Student/ Iron Grey/ 1.85 kg), 82C500XYIH",/Lenovo-Business-Windows-Microsoft-82C500XYIH/dp/B0979MMPMY,3.9 out of 5 stars,"37,990"
"Dell Inspiron 3501 39.62 cm (15.6"") FHD Anti Glare Display Laptop ( i3-1005G1 / 4GB / 256 SSD / Integrated Graphics / 1 Yr NBD / Win 10 + MSO / Accent Black) D560397WIN9BE",/Dell-Inspiron-i3-1005G1-Integrated-D560397WIN9BE/dp/B08MQ67ZX3,4.3 out of 5 stars,"39,165"
"HP 250 G8 (53L46PA ) Notebook PC(Intel Core I3-1005G1/ 10th Gen/ 8GB RAM/ 1TB HDD/ Windows 10 Home/ 15.6"" Full HD/ Black),1 Year Warranty",/HP-53L46PA-Notebook-I3-1005G1-Warranty/dp/B09GPLCTQK,,"37,990"
Dell 15 Inspiron 3511 Laptop (2021) | 15.6''Inch FHD | i3 11th Gen 1115G4 | Win 10 + MS Office | 8GB -1TB HDD | Integrated Graphics (D560567WIN9B) -Carbon Black,/Dell-Inspiron-15-6Inch-Integrated-D560567WIN9B/dp/B09JZR55KP,1.5 out of 5 stars,"41,999"
"HP 15 11th Gen Intel Core i5 Processor 39.62 cm (15.6-inch) FHD Laptop (8GB/512GB SSD +32GB Intel Optane/Win 10/MS Office/Jet Black/1.69 Kg), 15s-fq2071TU",/HP-Processor-15-6-inch-Laptop-15s-fq2071TU/dp/B08XNZD56X,4.2 out of 5 stars,"60,990"
"AVITA Essential NE14A2INC43A-LBA Thin and Light 35.56cm Laptop( Intel Celeron N4020 Intel UHD Graphics 600/ 4GB/128GB SSD /Win 10 Home) 1.37kg, Linen Black",/AVITA-Essential-NE14A2INC43A-LBA-35-56cm-Graphics/dp/B098K6MPHX,3.5 out of 5 stars,"22,990"
Dell Vostro 3500 Laptop | 15.6''Inch |Intel Core i5 11th Generation | Backlit Keyboard + Fingerprint Reader |8GB RAM- 1TB HDD+256GB SSD | Win 10 | Dune (D584006WIN8 ) 1.78 kg,/Dell-15-6Inch-Generation-Fingerprint-D584006WIN8/dp/B09HS8RKZW,4.0 out of 5 stars,"59,990"
,,,
,,,
,,,
